species,long,lat
Prolemur_simus_0,48.93339,-18.78061
Prolemur_simus_0,48.81521,-18.66308
Prolemur_simus_0,48.815181,-18.661979
Prolemur_simus_0,48.790626,-18.734532
Prolemur_simus_0,48.81266,-18.71495
Prolemur_simus_0,48.790631,-18.733541
Prolemur_simus_0,48.815546,-18.66159
Prolemur_simus_0,48.81571,-18.661684
Prolemur_simus_0,48.817575,-18.666969
Prolemur_simus_0,48.788919,-18.732645
Prolemur_simus_0,48.80155,-18.73437
Prolemur_simus_0,48.80317,-18.73241
Prolemur_simus_0,48.815577,-18.661918
Prolemur_simus_0,48.791746,-18.734803
Prolemur_simus_0,48.817464,-18.666907
Prolemur_simus_0,48.801224,-18.662306
Prolemur_simus_0,48.791939,-18.734798
Prolemur_simus_0,48.80042,-18.662747
Prolemur_simus_0,48.790677,-18.733539
Prolemur_simus_0,48.81103,-18.7145
Prolemur_simus_0,48.788556,-18.73259
Prolemur_simus_0,48.792246,-18.735453
Prolemur_simus_0,48.815151,-18.662103
Prolemur_simus_0,48.792319,-18.734257
Prolemur_simus_0,48.81146,-18.71371
Prolemur_simus_0,48.792507,-18.734148
Prolemur_simus_0,48.792677,-18.733832
Prolemur_simus_0,48.792392,-18.733497
Prolemur_simus_0,48.792741,-18.733352
Prolemur_simus_0,48.816231,-18.661644
Prolemur_simus_0,48.817534,-18.666204
Prolemur_simus_0,48.815788,-18.661578
Prolemur_simus_0,48.81093,-18.71386
Prolemur_simus_0,48.815504,-18.661916
Prolemur_simus_0,48.81097,-18.71483
Prolemur_simus_0,48.791999,-18.734104
Prolemur_simus_0,48.790427,-18.733035
Prolemur_simus_0,48.815516,-18.661859
Prolemur_simus_0,48.789271,-18.732654
Prolemur_simus_0,48.81209,-18.71523
Prolemur_simus_0,48.814608,-18.662354
Prolemur_simus_0,48.792552,-18.733948
Prolemur_simus_0,48.80057,-18.66271
Prolemur_simus_0,48.792077,-18.73428
Prolemur_simus_0,48.814569,-18.662469
Prolemur_simus_0,48.792006,-18.734834
Prolemur_simus_0,48.80276,-18.73441
Prolemur_simus_0,48.81195,-18.71509
Prolemur_simus_0,48.81187,-18.71326
Prolemur_simus_0,48.80372,-18.73239
Prolemur_simus_0,48.789399,-18.732988
Prolemur_simus_0,48.790806,-18.733545
Prolemur_simus_0,48.789877,-18.73286
Prolemur_simus_0,48.792701,-18.733808
Prolemur_simus_0,48.801201,-18.662799
Prolemur_simus_0,48.80083,-18.73473
Prolemur_simus_0,48.791976,-18.735311
Prolemur_simus_0,48.814941,-18.66221
Prolemur_simus_0,48.790496,-18.733252
Prolemur_simus_0,48.80557,-18.73571
Prolemur_simus_0,48.792028,-18.73422
Prolemur_simus_0,48.80133,-18.73435
Prolemur_simus_0,48.792616,-18.733922
Prolemur_simus_0,48.788863,-18.732543
Prolemur_simus_0,48.791904,-18.734087
Prolemur_simus_0,48.81126,-18.71383
Prolemur_simus_0,48.792923,-18.73358
Prolemur_simus_0,48.792493,-18.733519
Prolemur_simus_0,48.8108,-18.71392
Prolemur_simus_0,48.789077,-18.732622
Prolemur_simus_0,48.800401,-18.663114
Prolemur_simus_0,48.791306,-18.734517
Prolemur_simus_0,48.79249,-18.733524
Prolemur_simus_0,48.79248,-18.73423
Prolemur_simus_0,48.790815,-18.733554
Prolemur_simus_0,48.792095,-18.734931
Prolemur_simus_0,48.790839,-18.733559
Prolemur_simus_0,48.791272,-18.732488
Prolemur_simus_0,48.80275,-18.73441
Prolemur_simus_0,48.790815,-18.733581
Prolemur_simus_0,48.792188,-18.735016
Prolemur_simus_0,48.790495,-18.733344
Prolemur_simus_0,48.79227,-18.734296
Prolemur_simus_0,48.789971,-18.732745
Prolemur_simus_0,48.81486,-18.66216
Prolemur_simus_0,48.816348,-18.661706
Prolemur_simus_0,48.815508,-18.662524
Prolemur_simus_0,48.814729,-18.661999
Prolemur_simus_0,48.815896,-18.661701
Prolemur_simus_0,48.790735,-18.732753
Prolemur_simus_0,48.792325,-18.73429
Prolemur_simus_0,48.792309,-18.735268
Prolemur_simus_0,48.792134,-18.73442
Prolemur_simus_0,48.81765,-18.71625
Prolemur_simus_0,48.792191,-18.735544
Prolemur_simus_0,48.7922,-18.734758
Prolemur_simus_0,48.79214,-18.732899
Prolemur_simus_0,48.815519,-18.662329
Prolemur_simus_0,48.8131,-18.71511
Prolemur_simus_0,48.81573,-18.66179
Prolemur_simus_0,48.789651,-18.732883
Prolemur_simus_0,48.814573,-18.662548
Prolemur_simus_0,48.816293,-18.66173
Prolemur_simus_0,48.791982,-18.734139
Prolemur_simus_0,48.81831,-18.71674
Prolemur_simus_0,48.792698,-18.733779
Prolemur_simus_0,48.789404,-18.732968
Prolemur_simus_0,48.792755,-18.733593
Prolemur_simus_0,48.814259,-18.662469
Prolemur_simus_0,48.792306,-18.734616
Prolemur_simus_0,48.790839,-18.735853
Prolemur_simus_0,48.81073,-18.71418
Prolemur_simus_0,48.791269,-18.732571
Prolemur_simus_0,48.792189,-18.735427
Prolemur_simus_0,48.815998,-18.661873
Prolemur_simus_0,48.792028,-18.732761
Prolemur_simus_0,48.788833,-18.732547
Prolemur_simus_0,48.402598,-18.733235
Prolemur_simus_0,48.45917,-18.36522
Prolemur_simus_0,48.46588,-18.36134
Prolemur_simus_0,48.40086,-18.719793
Prolemur_simus_0,48.400918,-18.729954
Prolemur_simus_0,48.45919,-18.36626
Prolemur_simus_0,48.46595,-18.36263
Prolemur_simus_0,48.4597,-18.36573
Prolemur_simus_0,48.814716,-18.662012
Prolemur_simus_0,48.398401,-18.719908
Prolemur_simus_0,48.399686,-18.72063
Prolemur_simus_0,48.45836,-18.36677
Prolemur_simus_0,48.40249,-18.73445
Prolemur_simus_0,48.46081,-18.36458
Prolemur_simus_0,48.45864,-18.36521
Prolemur_simus_0,48.798596,-18.66259
Prolemur_simus_0,48.802298,-18.661242
Prolemur_simus_0,48.400688,-18.72164
Prolemur_simus_0,48.402692,-18.734301
Prolemur_simus_0,48.799943,-18.662835
Prolemur_simus_0,48.802019,-18.662301
Prolemur_simus_0,48.406088,-18.71567
Prolemur_simus_0,48.46007,-18.36547
Prolemur_simus_0,48.814987,-18.66224
Prolemur_simus_0,48.801787,-18.661905
Prolemur_simus_0,48.803279,-18.659502
Prolemur_simus_0,48.799726,-18.662246
Prolemur_simus_0,48.802245,-18.661045
Prolemur_simus_0,48.7991,-18.661894
Prolemur_simus_0,48.801901,-18.662879
Prolemur_simus_0,48.814525,-18.662146
Prolemur_simus_0,48.802529,-18.661635
Prolemur_simus_0,48.801205,-18.662833
Prolemur_simus_0,48.80024,-18.663659
Prolemur_simus_0,48.406568,-18.719099
Prolemur_simus_0,48.802077,-18.662172
Prolemur_simus_0,48.799761,-18.661747
Prolemur_simus_0,48.815712,-18.663423
Prolemur_simus_0,48.404481,-18.720163
Prolemur_simus_0,48.801764,-18.661672
Prolemur_simus_0,48.799899,-18.663436
Prolemur_simus_0,48.802995,-18.659745
Prolemur_simus_0,48.815671,-18.662939
Prolemur_simus_0,48.799929,-18.662908
Prolemur_simus_0,48.798537,-18.662438
Prolemur_simus_0,48.799869,-18.662616
Prolemur_simus_0,48.802286,-18.661123
Prolemur_simus_0,48.801751,-18.661705
Prolemur_simus_0,48.801975,-18.662403
Prolemur_simus_0,48.4609,-18.36396
Prolemur_simus_0,48.802007,-18.662349
Prolemur_simus_0,48.798777,-18.662127
Prolemur_simus_0,48.801251,-18.663012
Prolemur_simus_0,48.802436,-18.661419
Prolemur_simus_0,48.801725,-18.661784
Prolemur_simus_0,48.801105,-18.662728
Prolemur_simus_0,48.800122,-18.66377
Prolemur_simus_0,48.798822,-18.662299
Prolemur_simus_0,48.801807,-18.661386
Prolemur_simus_0,48.400364,-18.72091
Prolemur_simus_0,48.799912,-18.662954
Prolemur_simus_0,48.501429,-18.309169
Prolemur_simus_0,48.500569,-18.309108
Prolemur_simus_0,48.466886,-18.356884
Prolemur_simus_0,48.465914,-18.364763
Prolemur_simus_0,48.502251,-18.307515
Prolemur_simus_0,48.478623,-18.328218
Prolemur_simus_0,48.481651,-18.327523
Prolemur_simus_0,48.46594,-18.36022
Prolemur_simus_0,48.501711,-18.305156
Prolemur_simus_0,48.465892,-18.363418
Prolemur_simus_0,48.462007,-18.363806
Prolemur_simus_0,48.501468,-18.306975
Prolemur_simus_0,48.46297,-18.3634
Prolemur_simus_0,48.792227,-18.731901
Prolemur_simus_0,48.790091,-18.732754
Prolemur_simus_0,48.79194,-18.732963
Prolemur_simus_0,48.791368,-18.733216
Prolemur_simus_0,48.7927,-18.733688
Prolemur_simus_0,48.466423,-18.360438
Prolemur_simus_0,48.790566,-18.733893
Prolemur_simus_0,48.502789,-18.30593
Prolemur_simus_0,48.465195,-18.35704
Prolemur_simus_0,48.790664,-18.73541
Prolemur_simus_0,48.790205,-18.73513
Prolemur_simus_0,48.791951,-18.732932
Prolemur_simus_0,48.790099,-18.733257
Prolemur_simus_0,48.790059,-18.734664
Prolemur_simus_0,48.790584,-18.733475
Prolemur_simus_0,48.792784,-18.733366
Prolemur_simus_0,48.792321,-18.733498
Prolemur_simus_0,48.791786,-18.733139
Prolemur_simus_0,48.789959,-18.732919
Prolemur_simus_0,48.790568,-18.731986
Prolemur_simus_0,48.790615,-18.733522
Prolemur_simus_0,48.79298,-18.73231
Prolemur_simus_0,48.790216,-18.734793
Prolemur_simus_0,48.78989,-18.73291
Prolemur_simus_0,48.49891,-18.307702
Prolemur_simus_0,48.79262,-18.73215
Prolemur_simus_0,48.503456,-18.306549
Prolemur_simus_0,48.792796,-18.733357
Prolemur_simus_0,48.790323,-18.735239
Prolemur_simus_0,48.790744,-18.73279
Prolemur_simus_0,48.790954,-18.7335
Prolemur_simus_0,48.790326,-18.733118
Prolemur_simus_0,48.792623,-18.732967
Prolemur_simus_0,48.790149,-18.732872
Prolemur_simus_0,48.792368,-18.635952
Prolemur_simus_0,48.790039,-18.735109
Prolemur_simus_0,48.790393,-18.733069
Prolemur_simus_0,48.792491,-18.73257
Prolemur_simus_0,48.789731,-18.637691
Prolemur_simus_0,48.945191,-18.765054
Prolemur_simus_0,48.944034,-18.763822
Prolemur_simus_0,48.945737,-18.760452
Prolemur_simus_0,48.950067,-18.757388
Prolemur_simus_0,48.949759,-18.757172
Prolemur_simus_0,48.945547,-18.76432
Prolemur_simus_0,48.945422,-18.76258
Prolemur_simus_0,48.944758,-18.762274
Prolemur_simus_0,48.944005,-18.763853
Prolemur_simus_0,48.945319,-18.765815
Prolemur_simus_0,48.946106,-18.764244
Prolemur_simus_0,48.943197,-18.766019
Prolemur_simus_0,48.94538,-18.764864
Prolemur_simus_0,48.944832,-18.762298
Prolemur_simus_0,48.950654,-18.757371
Prolemur_simus_0,48.94378,-18.76426
Prolemur_simus_0,48.943379,-18.765107
Prolemur_simus_0,48.945402,-18.762701
Prolemur_simus_0,48.949657,-18.757202
Prolemur_simus_0,48.945374,-18.764928
Prolemur_simus_0,48.944773,-18.762355
Prolemur_simus_0,48.943419,-18.764957
Prolemur_simus_0,48.945181,-18.765021
Prolemur_simus_0,48.944471,-18.763855
Prolemur_simus_0,48.944362,-18.764491
Prolemur_simus_0,48.945717,-18.764885
Prolemur_simus_0,48.943689,-18.764264
Prolemur_simus_0,48.948612,-18.757037
Prolemur_simus_0,48.944266,-18.764139
Prolemur_simus_0,48.466107,-18.358485
Prolemur_simus_0,48.399127,-18.720217
Prolemur_simus_0,48.404401,-18.720122
Prolemur_simus_0,48.402475,-18.721286
Prolemur_simus_0,48.402247,-18.734487
Prolemur_simus_0,48.404343,-18.735692
Prolemur_simus_0,48.406641,-18.7215
Prolemur_simus_0,48.408611,-18.712472
Prolemur_simus_0,48.406763,-18.720697
Prolemur_simus_0,48.407833,-18.718949
Prolemur_simus_0,48.401507,-18.721263
Prolemur_simus_0,48.401056,-18.717632
Prolemur_simus_0,48.464216,-18.357284
Prolemur_simus_0,48.403044,-18.735347
Prolemur_simus_0,48.404576,-18.736022
Prolemur_simus_0,48.407783,-18.719774
Prolemur_simus_0,48.40486,-18.719864
Prolemur_simus_0,48.403526,-18.731717
Prolemur_simus_0,48.792189,-18.73186
Prolemur_simus_0,48.792686,-18.734417
Prolemur_simus_0,48.792673,-18.733857
Prolemur_simus_0,48.976022,-18.685741
Prolemur_simus_0,48.977705,-18.686647
Prolemur_simus_0,48.975801,-18.686288
Prolemur_simus_0,48.975909,-18.686175
Prolemur_simus_0,48.975896,-18.686216
Prolemur_simus_0,48.976762,-18.68613
Prolemur_simus_0,48.978276,-18.689444
Prolemur_simus_0,48.977106,-18.688922
Prolemur_simus_0,48.977454,-18.687354
Prolemur_simus_0,48.976158,-18.685766
Prolemur_simus_0,48.975855,-18.686069
Prolemur_simus_0,48.977657,-18.69022
Prolemur_simus_0,48.976461,-18.688226
Prolemur_simus_0,48.97741,-18.687169
Prolemur_simus_0,48.977536,-18.690043
Prolemur_simus_0,48.97573,-18.686725
Prolemur_simus_0,48.978735,-18.689497
Prolemur_simus_0,48.976382,-18.686025
Prolemur_simus_0,48.976721,-18.688638
Prolemur_simus_0,48.97665,-18.688674
Prolemur_simus_0,48.976328,-18.686235
Prolemur_simus_0,48.976937,-18.686073
Prolemur_simus_0,48.976435,-18.686152
Prolemur_simus_0,48.978658,-18.689385
Prolemur_simus_0,48.976242,-18.686003
Prolemur_simus_0,48.977175,-18.68608
Prolemur_simus_0,48.976705,-18.686126
Prolemur_simus_0,48.976991,-18.686051
Prolemur_simus_0,48.976744,-18.688565
Prolemur_simus_0,48.976168,-18.685784
Prolemur_simus_0,48.97757,-18.685901
Prolemur_simus_0,48.977354,-18.686209
Prolemur_simus_0,48.976296,-18.685996
Prolemur_simus_0,48.97737,-18.689127
Prolemur_simus_0,48.977799,-18.688087
Prolemur_simus_0,48.977181,-18.688979
Prolemur_simus_0,48.977503,-18.68743
Prolemur_simus_0,48.976715,-18.688549
Prolemur_simus_0,48.976851,-18.686559
Prolemur_simus_0,48.97713,-18.685953
Prolemur_simus_0,48.97733,-18.687022
Prolemur_simus_0,48.976158,-18.685803
Prolemur_simus_0,48.977227,-18.68845
Prolemur_simus_0,48.977793,-18.68803
Prolemur_simus_0,48.977479,-18.686184
Prolemur_simus_0,48.977413,-18.687153
Prolemur_simus_0,48.979076,-18.689399
Prolemur_simus_0,48.977241,-18.689006
Prolemur_simus_0,48.977882,-18.686262
Prolemur_simus_0,48.977203,-18.688999
Prolemur_simus_0,48.978555,-18.689076
Prolemur_simus_0,48.977567,-18.685923
Prolemur_simus_0,48.977147,-18.686244
Prolemur_simus_0,48.97644,-18.686141
Prolemur_simus_0,48.977202,-18.686214
Prolemur_simus_0,48.977257,-18.689114
Prolemur_simus_0,48.977184,-18.687852
Prolemur_simus_0,48.978447,-18.687057
Prolemur_simus_0,48.978512,-18.68966
Prolemur_simus_0,48.977626,-18.686098
Prolemur_simus_0,48.975696,-18.68624
Prolemur_simus_0,48.978826,-18.689248
Prolemur_simus_0,48.975511,-18.686336
Prolemur_simus_0,48.978867,-18.689197
Prolemur_simus_0,48.977982,-18.6869
Prolemur_simus_0,48.978871,-18.689457
Prolemur_simus_0,48.978587,-18.689669
Prolemur_simus_0,48.976234,-18.690054
Prolemur_simus_0,48.977663,-18.686196
Prolemur_simus_0,48.978904,-18.689257
Prolemur_simus_0,48.978727,-18.689492
Prolemur_simus_0,48.978711,-18.689476
Prolemur_simus_0,48.976986,-18.689266
Prolemur_simus_0,48.97872,-18.689897
Prolemur_simus_0,48.976244,-18.68615
Prolemur_simus_0,48.977223,-18.689052
Prolemur_simus_0,48.977434,-18.686731
Prolemur_simus_0,48.977849,-18.686752
Prolemur_simus_0,48.97803,-18.686732
Prolemur_simus_0,48.97808,-18.686693
Prolemur_simus_0,48.978852,-18.689179
Prolemur_simus_0,48.978688,-18.689469
Prolemur_simus_0,48.976241,-18.686152
Prolemur_simus_0,48.977914,-18.686918
Prolemur_simus_0,48.976969,-18.689042
Prolemur_simus_0,48.977806,-18.686624
Prolemur_simus_0,48.978641,-18.688253
Prolemur_simus_0,48.977371,-18.686187
Prolemur_simus_0,48.975491,-18.686487
Prolemur_simus_0,48.978159,-18.686597
Prolemur_simus_0,48.976906,-18.686051
Prolemur_simus_0,48.97775,-18.690184
Prolemur_simus_0,48.977382,-18.687031
Prolemur_simus_0,48.977604,-18.686098
Prolemur_simus_0,48.977048,-18.687708
Prolemur_simus_0,48.403652,-18.735271
Prolemur_simus_0,48.40208,-18.737666
Prolemur_simus_0,48.39969,-18.72894
Prolemur_simus_0,48.403268,-18.732804
Prolemur_simus_0,48.402133,-18.733465
Prolemur_simus_0,48.39855,-18.73389
Prolemur_simus_0,48.403315,-18.73565
Prolemur_simus_0,48.403318,-18.732109
Prolemur_simus_0,48.400456,-18.731583
Prolemur_simus_0,48.400232,-18.732778
Prolemur_simus_0,48.40229,-18.734
Prolemur_simus_0,48.400456,-18.731581
Prolemur_simus_0,48.404195,-18.734063
Prolemur_simus_0,48.400413,-18.731573
Prolemur_simus_0,48.423899,-18.673555
Prolemur_simus_0,48.424041,-18.668079
Prolemur_simus_0,48.402513,-18.735114
Prolemur_simus_0,48.402612,-18.734348
Prolemur_simus_0,48.415992,-18.677406
Prolemur_simus_0,48.404862,-18.735668
Prolemur_simus_0,48.415754,-18.678891
Prolemur_simus_0,48.392906,-18.71453
Prolemur_simus_0,48.41395,-18.689536
Prolemur_simus_0,48.417678,-18.678634
Prolemur_simus_0,48.422011,-18.675987
Prolemur_simus_0,48.486544,-19.924687
Prolemur_simus_0,48.487814,-19.921506
Prolemur_simus_0,48.477241,-19.920603
Prolemur_simus_0,48.486551,-19.925359
Prolemur_simus_0,48.487373,-19.925553
Prolemur_simus_0,48.47686,-19.92014
Prolemur_simus_0,48.476757,-19.920106
Prolemur_simus_0,48.486707,-19.924696
Prolemur_simus_0,48.486412,-19.924696
Prolemur_simus_0,48.486493,-19.925367
Prolemur_simus_0,48.47747,-19.92072
Prolemur_simus_0,48.39957,-18.73387
Prolemur_simus_0,48.403247,-18.735635
Prolemur_simus_0,48.486505,-19.925371
Prolemur_simus_0,48.401506,-18.738318
Prolemur_simus_0,48.399724,-18.729931
Prolemur_simus_0,48.40185,-18.73015
Prolemur_simus_0,48.40451,-18.73403
Prolemur_simus_0,48.398738,-18.73005
Prolemur_simus_0,48.486222,-19.924709
Prolemur_simus_0,48.40293,-18.735725
Prolemur_simus_0,48.402672,-18.734322
Prolemur_simus_0,48.40543,-18.73493
Prolemur_simus_0,48.4046,-18.7331
Prolemur_simus_0,48.40233,-18.73509
Prolemur_simus_0,48.977484,-18.69143
Prolemur_simus_0,48.976514,-18.688853
Prolemur_simus_0,48.977992,-18.685396
Prolemur_simus_0,48.976807,-18.691679
Prolemur_simus_0,48.978194,-18.684735
Prolemur_simus_0,48.977812,-18.692239
Prolemur_simus_0,48.978004,-18.683867
Prolemur_simus_0,48.977555,-18.687569
Prolemur_simus_0,48.977845,-18.692203
Prolemur_simus_0,48.47722,-19.91961
Prolemur_simus_0,48.977432,-18.688049
Prolemur_simus_0,48.97745,-18.687433
Prolemur_simus_0,48.977431,-18.691744
Prolemur_simus_0,48.977584,-18.687647
Prolemur_simus_0,48.977896,-18.685642
Prolemur_simus_0,48.97897,-18.689105
Prolemur_simus_0,48.97704,-18.691504
Prolemur_simus_0,48.97892,-18.688929
Prolemur_simus_0,48.976922,-18.691442
Prolemur_simus_0,48.977415,-18.692224
Prolemur_simus_0,48.47689,-19.92009
Prolemur_simus_0,48.976788,-18.688504
Prolemur_simus_0,48.977513,-18.68777
Prolemur_simus_0,48.977485,-18.690915
Prolemur_simus_0,48.978131,-18.685111
Prolemur_simus_0,48.979221,-18.689448
Prolemur_simus_0,48.977105,-18.691533
Prolemur_simus_0,48.97814,-18.690381
Prolemur_simus_0,48.978965,-18.689147
Prolemur_simus_0,48.978251,-18.684303
Prolemur_simus_0,48.97638,-18.689026
Prolemur_simus_0,48.976513,-18.690517
Prolemur_simus_0,48.9769,-18.691608
Prolemur_simus_0,48.977744,-18.692247
Prolemur_simus_0,48.976599,-18.688716
Prolemur_simus_0,48.977484,-18.690918
Prolemur_simus_0,48.97696,-18.69157
Prolemur_simus_0,48.977522,-18.687465
Prolemur_simus_0,48.977605,-18.688798
Prolemur_simus_0,48.977327,-18.691885
Prolemur_simus_0,48.978288,-18.688275
Prolemur_simus_0,48.977536,-18.691323
Prolemur_simus_0,48.979295,-18.689559
Prolemur_simus_0,48.977023,-18.691838
Prolemur_simus_0,48.977389,-18.687697
Prolemur_simus_0,48.978389,-18.688515
Prolemur_simus_0,48.406652,-18.712293
Prolemur_simus_0,48.404811,-18.733575
Prolemur_simus_0,48.402632,-18.739187
Prolemur_simus_0,48.976828,-18.691624
Prolemur_simus_0,48.97903,-18.689481
Prolemur_simus_0,48.403464,-18.732944
Prolemur_simus_0,48.404256,-18.734983
Prolemur_simus_0,48.978154,-18.683875
Prolemur_simus_0,48.977443,-18.687739
Prolemur_simus_0,48.977849,-18.685904
Prolemur_simus_0,48.977382,-18.688025
Prolemur_simus_0,48.405909,-18.712976
Prolemur_simus_0,48.977328,-18.691928
Prolemur_simus_0,48.403252,-18.738553
Prolemur_simus_0,48.978348,-18.690491
Prolemur_simus_0,48.978555,-18.688841
Prolemur_simus_0,48.9773,-18.692015
Prolemur_simus_0,48.97693,-18.686451
Prolemur_simus_0,48.405453,-18.733992
Prolemur_simus_0,48.976661,-18.690723
Prolemur_simus_0,48.404618,-18.734483
Prolemur_simus_0,48.790903,-18.733905
Prolemur_simus_0,48.789928,-18.732756
Prolemur_simus_0,48.790234,-18.73307
Prolemur_simus_0,48.791407,-18.73232
Prolemur_simus_0,48.790278,-18.733232
Prolemur_simus_0,48.792697,-18.733737
Prolemur_simus_0,48.791645,-18.733088
Prolemur_simus_0,48.790737,-18.731864
Prolemur_simus_0,48.792531,-18.734125
Prolemur_simus_0,48.79037,-18.733687
Prolemur_simus_0,48.790935,-18.732021
Prolemur_simus_0,48.790366,-18.733629
Prolemur_simus_0,48.792041,-18.73495
Prolemur_simus_0,48.792215,-18.735597
Prolemur_simus_0,48.791138,-18.732109
Prolemur_simus_0,48.791968,-18.734135
Prolemur_simus_0,48.792081,-18.735013
Prolemur_simus_0,48.792217,-18.734694
Prolemur_simus_0,48.792755,-18.733859
Prolemur_simus_0,48.7925,-18.734221
Prolemur_simus_0,48.40208,-18.733592
Prolemur_simus_0,48.792446,-18.732663
Prolemur_simus_0,48.400293,-18.730771
Prolemur_simus_0,48.401136,-18.732633
Prolemur_simus_0,48.402213,-18.734562
Prolemur_simus_0,48.791997,-18.732475
Prolemur_simus_0,48.789592,-18.732782
Prolemur_simus_0,48.790294,-18.732983
Prolemur_simus_0,48.790226,-18.732883
Prolemur_simus_0,48.792466,-18.734255
Prolemur_simus_0,48.790644,-18.733597
Prolemur_simus_0,48.790246,-18.73319
Prolemur_simus_0,48.792375,-18.733124
Prolemur_simus_0,48.791688,-18.733078
Prolemur_simus_0,48.792346,-18.733829
Prolemur_simus_0,48.788421,-18.73281
Prolemur_simus_0,48.792587,-18.733366
Prolemur_simus_0,48.790634,-18.732907
Prolemur_simus_0,48.792542,-18.734084
Prolemur_simus_0,48.792045,-18.73284
Prolemur_simus_0,48.790229,-18.732954
Prolemur_simus_0,48.789931,-18.732745
Prolemur_simus_0,48.789385,-18.732764
Prolemur_simus_0,48.792613,-18.733102
Prolemur_simus_0,48.791475,-18.732268
Prolemur_simus_0,48.788512,-18.732759
Prolemur_simus_0,48.792584,-18.733969
Prolemur_simus_0,48.459025,-18.365288
Prolemur_simus_0,48.462019,-18.357598
Prolemur_simus_0,48.462606,-18.358857
Prolemur_simus_0,48.465035,-18.357022
Prolemur_simus_0,48.465664,-18.36448
Prolemur_simus_0,48.461024,-18.363643
Prolemur_simus_0,48.46258,-18.358837
Prolemur_simus_0,48.417698,-18.679508
Prolemur_simus_0,48.467248,-18.356143
Prolemur_simus_0,48.463644,-18.363822
Prolemur_simus_0,48.815434,-18.661919
Prolemur_simus_0,48.419633,-18.677914
Prolemur_simus_0,48.80016,-18.66251
Prolemur_simus_0,48.467365,-18.356059
Prolemur_simus_0,48.801648,-18.661885
Prolemur_simus_0,48.464267,-18.35731
Prolemur_simus_0,48.801665,-18.661801
Prolemur_simus_0,48.801517,-18.662449
Prolemur_simus_0,48.466499,-18.364331
Prolemur_simus_0,48.801821,-18.661405
Prolemur_simus_0,48.816242,-18.667031
Prolemur_simus_0,48.801206,-18.662428
Prolemur_simus_0,48.800227,-18.662751
Prolemur_simus_0,48.801561,-18.662244
Prolemur_simus_0,48.801765,-18.661699
Prolemur_simus_0,48.80042,-18.662882
Prolemur_simus_0,48.815673,-18.661882
Prolemur_simus_0,48.801774,-18.661278
Prolemur_simus_0,48.815175,-18.662059
Prolemur_simus_0,48.801169,-18.66294
Prolemur_simus_0,48.815679,-18.661711
Prolemur_simus_0,48.817441,-18.665463
Prolemur_simus_0,48.815915,-18.661705
Prolemur_simus_0,48.81556,-18.662475
Prolemur_simus_0,48.816671,-18.667265
Prolemur_simus_0,48.815548,-18.661669
Prolemur_simus_0,48.815787,-18.661434
Prolemur_simus_0,48.461895,-18.363807
Prolemur_simus_0,48.800866,-18.662974
Prolemur_simus_0,48.801758,-18.661018
Prolemur_simus_0,48.801363,-18.661998
Prolemur_simus_0,48.802489,-18.660187
Prolemur_simus_0,48.815602,-18.661882
Prolemur_simus_0,48.801188,-18.662749
Prolemur_simus_0,48.815703,-18.667102
Prolemur_simus_0,48.800774,-18.662723
Prolemur_simus_0,48.802126,-18.660985
Prolemur_simus_0,48.815775,-18.661683
Prolemur_simus_0,48.80154,-18.661946
Prolemur_simus_0,48.816108,-18.667441
Prolemur_simus_0,48.815697,-18.667124
Prolemur_simus_0,48.800629,-18.663079
Prolemur_simus_0,48.800512,-18.662743
Prolemur_simus_0,48.801099,-18.662631
Prolemur_simus_0,48.4854,-19.9222
Prolemur_simus_0,48.48299,-19.92228
Prolemur_simus_0,48.48493,-19.92414
Prolemur_simus_0,48.47678,-19.92013
Prolemur_simus_0,48.47699,-19.92021
Prolemur_simus_0,48.4769,-19.92025
Prolemur_simus_0,48.48686,-19.92533
Prolemur_simus_0,48.47774,-19.92037
Prolemur_simus_0,48.48524,-19.923
Prolemur_simus_0,48.47697,-19.92064
Prolemur_simus_0,48.48488,-19.92495
Prolemur_simus_0,48.48803,-19.92147
Prolemur_simus_0,48.48512,-19.92197
Prolemur_simus_0,48.48452,-19.92395
Prolemur_simus_0,48.4908,-18.6052
Prolemur_simus_0,48.48498,-19.92512
Prolemur_simus_0,48.462059,-18.362131
Prolemur_simus_0,48.48382,-19.9218
Prolemur_simus_0,48.48477,-19.92184
Prolemur_simus_0,48.48445,-19.92428
Prolemur_simus_0,48.416273,-18.690012
Prolemur_simus_0,48.4886,-18.6034
Prolemur_simus_0,48.416453,-18.691124
Prolemur_simus_0,48.48453,-18.6081
Prolemur_simus_0,48.48332,-19.92204
Prolemur_simus_0,48.49043,-18.60306
Prolemur_simus_0,48.48963,-18.60337
Prolemur_simus_0,48.46009,-18.36304
Prolemur_simus_0,48.415685,-18.673407
Prolemur_simus_0,48.49061,-18.60481
Prolemur_simus_0,48.811167,-18.721744
Prolemur_simus_0,48.819966,-18.717296
Prolemur_simus_0,48.809441,-18.720861
Prolemur_simus_0,48.80926,-18.720366
Prolemur_simus_0,48.46098,-18.36405
Prolemur_simus_0,48.81006,-18.720699
Prolemur_simus_0,48.809687,-18.720017
Prolemur_simus_0,48.819776,-18.717597
Prolemur_simus_0,48.792468,-18.734291
Prolemur_simus_0,48.792713,-18.733484
Prolemur_simus_0,48.792412,-18.734433
Prolemur_simus_0,48.792683,-18.733606
Prolemur_simus_0,48.792468,-18.734295
